Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-28 00:00:00+05:30,896.5889512975851,904.5178245295898,890.5356356212857,892.7832641601562,80570,0.0,0.0
2020-12-29 00:00:00+05:30,898.0775164938475,898.5042200898432,883.1922537895296,890.887939453125,146560,0.0,0.0
2020-12-30 00:00:00+05:30,892.1234214784589,894.7531754798771,885.1521324726267,889.091796875,162650,0.0,0.0
2020-12-31 00:00:00+05:30,893.1107884964068,895.7752480763785,877.7343170916326,883.6338500976562,137150,0.0,0.0
2021-01-01 00:00:00+05:30,885.1769272600837,888.94288164508,876.9056614098583,880.6617431640625,66580,0.0,0.0
2021-01-04 00:00:00+05:30,888.1340919472511,899.1094892779219,877.2380996390161,883.4303588867188,261460,0.0,0.0
2021-01-05 00:00:00+05:30,883.6883702583598,885.1669632307525,867.3890207981891,875.3129272460938,224700,0.0,0.0
2021-01-06 00:00:00+05:30,878.7266447162954,882.3239164126213,856.9891710895815,871.7454833984375,200420,0.0,0.0
2021-01-07 00:00:00+05:30,875.2534664040602,899.8786556395091,875.2534664040602,891.8803100585938,192280,0.0,0.0
2021-01-08 00:00:00+05:30,893.6119001383751,919.2145388004758,888.1539707094344,910.0452270507812,224390,0.0,0.0
2021-01-11 00:00:00+05:30,915.9397319463926,918.3213979469139,889.1214290020143,892.5301513671875,4686930,0.0,0.0
2021-01-12 00:00:00+05:30,892.6195346052045,899.565990127424,885.5540018337812,889.7963256835938,282040,0.0,0.0
2021-01-13 00:00:00+05:30,889.7963998210594,896.0878704285753,864.5856968560248,872.42529296875,216180,0.0,0.0
2021-01-14 00:00:00+05:30,872.7725213991761,885.7772591440287,860.864311897425,868.148193359375,188870,0.0,0.0
2021-01-15 00:00:00+05:30,875.0500096779563,875.2534585633874,854.81105507369,856.5873413085938,324980,0.0,0.0
2021-01-18 00:00:00+05:30,862.8490266074677,862.8490266074677,821.1702927172853,829.049560546875,282310,0.0,0.0
2021-01-19 00:00:00+05:30,907.4056285385766,907.4056285385766,833.7781510036781,885.4151000976562,457640,0.0,0.0
2021-01-20 00:00:00+05:30,886.1792383076406,895.2145733748482,877.644984694628,887.0078125,251070,0.0,0.0
2021-01-21 00:00:00+05:30,893.016500907142,931.3212172063767,888.2581352558831,897.9285888671875,900060,0.0,0.0
2021-01-22 00:00:00+05:30,898.0775765403074,914.173479281321,889.8510092736011,900.429443359375,282090,0.0,0.0
2021-01-25 00:00:00+05:30,907.0086922510629,926.0370080082081,901.6499733430513,913.6475219726562,706800,0.0,0.0
2021-01-27 00:00:00+05:30,911.0772313872955,921.3728707806094,897.0106711250271,905.6640014648438,259760,0.0,0.0
2021-01-28 00:00:00+05:30,883.1922481408772,914.4314332213561,875.3526522727607,888.2979125976562,289480,0.0,0.0
2021-01-29 00:00:00+05:30,900.5583489641263,904.0315767562744,860.6261625533259,865.3695678710938,258150,0.0,0.0
2021-02-01 00:00:00+05:30,864.550887706181,975.4807899521726,857.0734908659794,962.5603637695312,629230,0.0,0.0
2021-02-02 00:00:00+05:30,975.4808294647559,992.0282668234536,925.0694212968162,940.0538940429688,710470,0.0,0.0
2021-02-03 00:00:00+05:30,951.0690949804533,955.618984941083,936.426953095171,945.8592529296875,236410,0.0,0.0
2021-02-04 00:00:00+05:30,945.8591808511417,968.9710089734003,940.4508569254929,964.426025390625,270140,0.0,0.0
2021-02-05 00:00:00+05:30,962.6894246750453,986.2031842621673,948.6873693561873,964.31689453125,455070,0.0,0.0
2021-02-08 00:00:00+05:30,964.7635435334862,1003.6090777815566,964.7635435334862,995.5413208007812,396160,0.0,0.0
2021-02-09 00:00:00+05:30,995.5611052771388,1001.4954046348769,980.7106085041579,986.4166259765625,199200,0.0,0.0
2021-02-10 00:00:00+05:30,986.3967167714442,1028.2243281334838,984.8833575410342,1015.6611328125,589070,0.0,0.0
2021-02-11 00:00:00+05:30,1002.2743423120859,1033.235639877393,1002.2743423120859,1013.6119384765625,327850,0.0,0.0
2021-02-12 00:00:00+05:30,1014.1825339116202,1024.6270504769193,1009.3746232810695,1019.55615234375,210930,0.0,0.0
