Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-28 00:00:00+05:30,178.20537734715978,179.6001494553453,177.60098177562165,177.9961700439453,825750,0.0,0.0
2020-12-29 00:00:00+05:30,178.87952843545312,181.50634648318882,178.18214235968136,178.97251892089844,1809078,0.0,0.0
2020-12-30 00:00:00+05:30,180.15807960832703,180.15807960832703,177.97293077386396,178.71681213378906,1338766,0.0,0.0
2020-12-31 00:00:00+05:30,178.01940597857086,180.08832356102258,177.6474724346573,179.576904296875,1043238,0.0,0.0
2021-01-01 00:00:00+05:30,179.39092059785446,181.50631903242305,178.9724918533452,180.3672637939453,741456,0.0,0.0
2021-01-04 00:00:00+05:30,181.32035888303352,185.01651033560634,180.27427988947755,184.24937438964844,1259162,0.0,0.0
2021-01-05 00:00:00+05:30,183.8774648213807,190.4328968726587,182.94761670597546,188.8289031982422,2033582,0.0,0.0
2021-01-06 00:00:00+05:30,188.82889528293242,194.01279547134703,187.59684941933654,189.01486206054688,1759192,0.0,0.0
2021-01-07 00:00:00+05:30,190.618836837234,191.96711357719235,187.82929288351838,189.1078338623047,1199856,0.0,0.0
2021-01-08 00:00:00+05:30,189.66574154167287,201.12611470376942,189.47976060072995,199.98704528808594,6959436,0.0,0.0
2021-01-11 00:00:00+05:30,204.47358954271422,209.5877540433932,202.28845504180126,207.72805786132812,4041344,0.0,0.0
2021-01-12 00:00:00+05:30,208.49518338638907,214.28347894852936,205.61264877402283,212.7957305908203,2639716,0.0,0.0
2021-01-13 00:00:00+05:30,215.67826101647776,217.2125188735712,210.6570870202857,213.28390502929688,3093168,0.0,0.0
2021-01-14 00:00:00+05:30,210.51757780797735,216.65458017497056,200.38224046225818,211.2847137451172,5001482,0.0,0.0
2021-01-15 00:00:00+05:30,210.6106023455794,213.63260878100164,202.82312422352985,203.8227081298828,2735902,0.0,0.0
2021-01-18 00:00:00+05:30,204.6595588267037,206.84469320285785,199.45240413887814,200.63795471191406,1597122,0.0,0.0
2021-01-19 00:00:00+05:30,201.26562916273716,204.3806261395415,198.87127301495667,200.05682373046875,1359610,0.0,0.0
2021-01-20 00:00:00+05:30,201.73054633400236,208.0070211296179,201.54457954809982,206.8679656982422,3519374,0.0,0.0
2021-01-21 00:00:00+05:30,210.0526649481385,210.77330568661938,205.58940574108584,207.3096160888672,1761526,0.0,0.0
2021-01-22 00:00:00+05:30,208.7807366333282,211.0924852590916,205.62835991762273,207.91676330566406,1060478,1.0,0.0
2021-01-25 00:00:00+05:30,208.01014894666443,210.43865215396448,203.26991147215261,204.20394897460938,1034120,0.0,0.0
2021-01-27 00:00:00+05:30,205.02123377182906,212.40012441167937,204.22729618615088,208.40711975097656,1481448,0.0,0.0
2021-01-28 00:00:00+05:30,206.65579702513165,209.317809602978,199.60381104455226,201.63534545898438,1858542,0.0,0.0
2021-01-29 00:00:00+05:30,204.6476378200206,204.6476378200206,194.1397151301988,195.23719787597656,906554,0.0,0.0
2021-02-01 00:00:00+05:30,194.60671411659183,197.89919052350416,190.7071047980029,196.7316436767578,1345498,0.0,0.0
2021-02-02 00:00:00+05:30,199.8840210842504,203.45671160130476,197.9692413963049,199.95407104492188,1829032,0.0,0.0
2021-02-03 00:00:00+05:30,200.81805518298927,205.41819255333482,200.81805518298927,202.4292755126953,1172668,0.0,0.0
2021-02-04 00:00:00+05:30,202.4526326930794,203.92373893831677,199.9540794737466,200.7713623046875,1627798,0.0,0.0
2021-02-05 00:00:00+05:30,201.28506655033274,203.1531414139089,196.38137003344528,198.76316833496094,622418,0.0,0.0
2021-02-08 00:00:00+05:30,200.81804918599224,204.32068957877118,199.20682890440185,203.2698974609375,1381674,0.0,0.0
2021-02-09 00:00:00+05:30,205.4882735887767,210.85898983030154,203.26993427162512,204.99790954589844,1926094,0.0,0.0
2021-02-10 00:00:00+05:30,206.88929991841587,207.42636861402332,203.1064453087291,205.02122497558594,805558,0.0,0.0
2021-02-11 00:00:00+05:30,205.4649104638171,205.791815046518,202.429288504597,203.66688537597656,682854,0.0,0.0
2021-02-12 00:00:00+05:30,207.21622384769486,209.80817219391932,205.39483933166565,206.39894104003906,1148264,0.0,0.0
2021-02-15 00:00:00+05:30,207.8233381385041,207.8233381385041,204.06384300342776,205.34814453125,368112,0.0,0.0
2021-02-16 00:00:00+05:30,208.75739987586425,209.06095923999234,202.59274612492575,204.25067138671875,860618,0.0,0.0
2021-02-17 00:00:00+05:30,204.3207165815489,204.9745400241534,200.3510569451074,200.9581756591797,686616,0.0,0.0
2021-02-18 00:00:00+05:30,201.28509391097495,203.85369719754192,200.51451577546126,202.21913146972656,806236,0.0,0.0
2021-02-19 00:00:00+05:30,201.9155639689174,203.43337494066483,199.02004195267125,200.7713623046875,879970,0.0,0.0
2021-02-22 00:00:00+05:30,200.91147184783037,202.05565923337463,194.34984986232826,195.54075622558594,711472,0.0,0.0
2021-02-23 00:00:00+05:30,196.1478795901963,198.94999215577053,193.46252171485432,194.04629516601562,516330,0.0,0.0
2021-02-24 00:00:00+05:30,195.54075909651957,213.45091701096274,191.94470896965484,196.2412872314453,2728820,0.0,0.0
2021-02-25 00:00:00+05:30,199.88400785461928,200.35102656456,196.38136753006404,196.8016815185547,1621378,0.0,0.0
2021-02-26 00:00:00+05:30,194.27980913346002,196.0311295282929,190.54365895781655,191.57110595703125,1201128,0.0,0.0
2021-03-01 00:00:00+05:30,191.9447006909486,195.54075066271324,191.2908773103407,193.50921630859375,604058,0.0,0.0
2021-03-02 00:00:00+05:30,195.68083404035576,202.2190957982674,195.37727473776576,201.14495849609375,1319908,0.0,0.0
2021-03-03 00:00:00+05:30,202.54604418719038,203.78364106463036,200.11754090700944,203.3633270263672,1875062,0.0,0.0
2021-03-04 00:00:00+05:30,200.86477295473208,207.47308560526506,197.94590568397706,204.95118713378906,2486758,0.0,0.0
2021-03-05 00:00:00+05:30,205.48825693884731,205.48825693884731,194.74682532613485,196.33468627929688,4346872,0.0,0.0
2021-03-08 00:00:00+05:30,198.85658242438566,198.85658242438566,194.04629489446086,194.67677307128906,916390,0.0,0.0
2021-03-09 00:00:00+05:30,195.4940529208551,197.3387684444459,191.54773875578857,195.5874481201172,639838,0.0,0.0
2021-03-10 00:00:00+05:30,199.1601448436176,201.05156501567507,197.5489245101755,199.2535400390625,1008928,0.0,0.0
2021-03-12 00:00:00+05:30,200.9348042117848,201.65867752662695,197.1986544530532,198.4829559326172,456878,0.0,0.0
2021-03-15 00:00:00+05:30,198.48295642620835,200.18757190741266,195.21382537918842,199.13677978515625,425760,0.0,0.0
2021-03-16 00:00:00+05:30,199.20683243164947,203.10644165511434,198.85656838616964,200.46778869628906,1510504,0.0,0.0
2021-03-17 00:00:00+05:30,200.35104657365892,203.38666849144164,195.12043079902847,195.93771362304688,557002,0.0,0.0
2021-03-18 00:00:00+05:30,198.38956611313893,198.38956611313893,188.86238613636678,191.52439880371094,535442,0.0,0.0
2021-03-19 00:00:00+05:30,191.43099874310303,193.08892399527056,186.55066094986964,191.73455810546875,2262820,0.0,0.0
2021-03-22 00:00:00+05:30,191.75790635802144,194.37321427336417,191.571101703843,193.4158172607422,709956,0.0,0.0
2021-03-23 00:00:00+05:30,195.6808793732226,197.6890545346122,192.80871657178105,194.11636352539062,589888,0.0,0.0
2021-03-24 00:00:00+05:30,192.41172017546398,194.0229405234767,191.10407340916444,191.92135620117188,474036,0.0,0.0
2021-03-25 00:00:00+05:30,191.92136668761512,192.10817134268183,185.87346799539503,186.71409606933594,490570,0.0,0.0
2021-03-26 00:00:00+05:30,188.81567967657702,190.33349065228032,187.181114010435,188.60552978515625,892636,0.0,0.0
2021-03-30 00:00:00+05:30,189.14262016816872,196.10119766463978,189.14262016816872,195.1671600341797,665920,0.0,0.0
2021-03-31 00:00:00+05:30,195.21382867688544,195.86765204687825,193.01883495018052,193.4391632080078,342078,0.0,0.0
2021-04-01 00:00:00+05:30,195.72758164805813,197.43219741514216,193.57929232070117,194.37322998046875,908566,0.0,0.0
2021-04-05 00:00:00+05:30,195.58743012252185,199.74390804494888,194.46658806854555,198.71646118164062,1478758,0.0,0.0
2021-04-06 00:00:00+05:30,199.88402548680523,200.35104423794263,197.1986676677652,199.39366149902344,885920,0.0,0.0
2021-04-07 00:00:00+05:30,198.90328469745214,205.4882519865689,197.57227839662832,204.55421447753906,639148,0.0,0.0
2021-04-08 00:00:00+05:30,206.65579393044794,208.05685016048488,205.58165652166537,206.37557983398438,2795352,0.0,0.0
2021-04-09 00:00:00+05:30,206.93600892694755,211.0924729103455,205.44154324082913,209.90158081054688,692724,0.0,0.0
2021-04-12 00:00:00+05:30,210.15845502732117,212.28338481612892,200.72466978962623,201.98562622070312,1050668,0.0,0.0
2021-04-13 00:00:00+05:30,201.05157000604228,204.25065126426014,192.76198727060154,195.51739501953125,1764484,0.0,0.0
2021-04-15 00:00:00+05:30,196.33467838742172,202.6861361970481,193.81278000408977,201.2850799560547,1512924,0.0,0.0
2021-04-16 00:00:00+05:30,206.4222979863146,221.13338935864243,204.08720411769113,219.1485595703125,10098676,0.0,0.0
2021-04-19 00:00:00+05:30,216.32308588114458,223.23495752623276,215.20222950429277,220.7364044189453,4040506,0.0,0.0
2021-04-20 00:00:00+05:30,223.63194337517558,223.63194337517558,218.12111327594866,219.47547912597656,1404566,0.0,0.0
2021-04-22 00:00:00+05:30,219.4988133830052,230.9407728040342,219.4988133830052,227.25132751464844,3280200,0.0,0.0
2021-04-23 00:00:00+05:30,225.9436681534979,227.6015932864772,221.55369470335174,222.16082763671875,1046788,0.0,0.0
2021-04-26 00:00:00+05:30,223.2816759644195,225.8035744626672,222.8380024336422,224.21571350097656,727862,0.0,0.0
2021-04-27 00:00:00+05:30,225.00963884166336,227.39143743136245,224.70607949005938,226.5041046142578,489586,0.0,0.0
2021-04-28 00:00:00+05:30,227.9051383133048,230.24023194356408,224.86951659396777,228.5823211669922,700202,0.0,0.0
2021-04-29 00:00:00+05:30,230.7072601749089,230.7072601749089,226.83101028988662,228.79248046875,788056,0.0,0.0
2021-04-30 00:00:00+05:30,229.53970796214406,239.09024678172543,228.5589657694285,229.96002197265625,2956636,0.0,0.0
2021-05-03 00:00:00+05:30,229.9600351979211,231.6179603517915,225.64011165619183,227.67164611816406,682770,0.0,0.0
2021-05-04 00:00:00+05:30,227.43813323498802,227.67164261202598,223.14155499657673,225.03298950195312,939738,0.0,0.0
2021-05-05 00:00:00+05:30,226.94776951412754,231.57125233452388,226.3406365817377,229.21279907226562,790200,0.0,0.0
2021-05-06 00:00:00+05:30,232.06162576387706,240.44460419907924,227.6483069044886,239.3237762451172,2643756,0.0,0.0
2021-05-07 00:00:00+05:30,239.3237604901844,241.21518069793933,236.96530728726773,240.584716796875,1346788,0.0,0.0
2021-05-10 00:00:00+05:30,241.0283735458608,246.74935342497176,239.69738146560726,245.65187072753906,833724,0.0,0.0
2021-05-11 00:00:00+05:30,242.38273477071274,244.4376287023859,240.0476409867945,242.032470703125,741076,0.0,0.0
2021-05-12 00:00:00+05:30,243.52693395242565,243.8538527797665,231.94486035045276,237.17547607421875,802464,0.0,0.0
2021-05-14 00:00:00+05:30,237.3622984475809,238.5765501440063,230.1235072504584,232.7388153076172,808804,0.0,0.0
2021-05-17 00:00:00+05:30,233.2291773111203,235.23736662879875,231.17429751698134,233.34593200683594,355060,0.0,0.0
2021-05-18 00:00:00+05:30,235.84447842892084,240.3979114282911,234.32666742913077,237.36228942871094,466818,0.0,0.0
2021-05-19 00:00:00+05:30,237.24553147596984,241.79896441276256,235.86782042495068,238.9034423828125,676300,0.0,0.0
2021-05-20 00:00:00+05:30,240.58471805370255,241.5187555443436,235.2840381915771,237.4323272705078,321590,0.0,0.0
2021-05-21 00:00:00+05:30,237.89935079832574,240.91161321483023,237.89935079832574,239.44052124023438,591186,0.0,0.0
2021-05-24 00:00:00+05:30,239.5339349856218,242.14922865704526,238.1795691708642,240.49131774902344,277416,0.0,0.0
2021-05-25 00:00:00+05:30,241.63552998246058,245.04476140106573,240.86493758786705,241.68222045898438,696022,0.0,0.0
2021-05-26 00:00:00+05:30,240.84154994995197,247.70673055964974,240.56132162644957,246.21226501464844,641844,0.0,0.0
2021-05-27 00:00:00+05:30,246.58591248124435,254.52523163310258,245.2782656159687,252.79725646972656,957408,0.0,0.0
2021-05-28 00:00:00+05:30,252.37697529698076,252.65717518001208,248.73420579017812,251.5596923828125,741116,0.0,0.0
2021-05-31 00:00:00+05:30,251.93329201156274,252.35359181989918,248.08038699337226,251.6764373779297,387964,0.0,0.0
2021-06-01 00:00:00+05:30,252.1434487084197,255.45927061809033,252.09672972805458,253.4510955810547,401530,0.0,0.0
2021-06-02 00:00:00+05:30,253.4510720572162,254.5018642062888,248.94432988270265,253.61451721191406,354778,0.0,0.0
2021-06-03 00:00:00+05:30,254.99224536449879,256.86032042211417,251.41954041498408,251.72311401367188,568554,0.0,0.0
2021-06-04 00:00:00+05:30,254.24502689015958,254.85214558332268,252.40029706878602,252.70384216308594,448128,0.0,0.0
2021-06-07 00:00:00+05:30,254.05820080199507,257.397396276861,253.5911820505208,256.0663757324219,372376,0.0,0.0
2021-06-08 00:00:00+05:30,257.23391095333676,259.42890468670174,256.6267923048472,257.09381103515625,594986,0.0,0.0
2021-06-09 00:00:00+05:30,259.0553195711678,259.0553195711678,253.2876206110333,254.08155822753906,548956,0.0,0.0
2021-06-10 00:00:00+05:30,254.43185071929128,259.3822673779312,254.43185071929128,258.8451843261719,356238,0.0,0.0
