Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-28 00:00:00+05:30,21.35775488658289,21.556234106656195,21.25936301373697,21.469717025756836,3661670,0.0,0.0
2020-12-29 00:00:00+05:30,21.61222013428978,21.705521719836096,21.059191225635054,21.437490463256836,5738420,0.0,0.0
2020-12-30 00:00:00+05:30,21.47989877052954,21.84801736246991,21.188116656294135,21.7496280670166,4628920,0.0,0.0
2020-12-31 00:00:00+05:30,21.60882420518493,22.165246590218313,21.590163631289478,21.834447860717773,7155570,0.0,0.0
2021-01-01 00:00:00+05:30,21.849716197882124,22.03801742257939,21.729270197656838,21.81917953491211,5625570,0.0,0.0
2021-01-04 00:00:00+05:30,21.936231220914127,23.73102954173651,21.936231220914127,23.503711700439453,17880830,0.0,0.0
2021-01-05 00:00:00+05:30,23.27469398988474,23.5325484730608,22.90657413227377,23.09487533569336,7105420,0.0,0.0
2021-01-06 00:00:00+05:30,23.179697913196158,23.62415558021702,22.899791880921814,23.205142974853516,10665280,0.0,0.0
2021-01-07 00:00:00+05:30,23.46469631319451,24.813338983839188,23.46469631319451,24.521556854248047,17070190,0.0,0.0
2021-01-08 00:00:00+05:30,24.658963069840336,24.679319117933783,23.858259057029322,24.19075584411621,7593660,0.0,0.0
2021-01-11 00:00:00+05:30,24.199237615775793,24.199237615775793,23.352732431417582,23.597015380859375,7826310,0.0,0.0
2021-01-12 00:00:00+05:30,23.63433442295602,24.57244692394295,23.46299572559519,23.571565628051758,10376400,0.0,0.0
2021-01-13 00:00:00+05:30,23.858260355733638,24.248434359331213,23.51728358905416,24.06182861328125,7192230,0.0,0.0
2021-01-14 00:00:00+05:30,24.12290087203287,24.236559801433508,23.65469359126906,23.958349227905273,4739310,0.0,0.0
2021-01-15 00:00:00+05:30,24.088974089471154,24.47745006788465,23.681837534631008,23.9379940032959,9214140,0.0,0.0
2021-01-18 00:00:00+05:30,23.953258620478625,24.08897165454442,22.380689112332025,22.602920532226562,8341290,0.0,0.0
2021-01-19 00:00:00+05:30,22.765775702687026,23.20344890934862,21.971858668634148,23.093183517456055,8144660,0.0,0.0
2021-01-20 00:00:00+05:30,23.58005229200213,23.731032379396087,23.15425515729832,23.41550064086914,9330960,0.0,0.0
2021-01-21 00:00:00+05:30,23.512193638484355,23.57156630912307,22.45702865513252,22.623275756835938,8250930,0.0,0.0
2021-01-22 00:00:00+05:30,22.74541939428498,22.930327087490387,21.508738860693384,21.949804306030273,11868180,0.0,0.0
2021-01-25 00:00:00+05:30,22.005784765307794,22.450242428678397,21.410345736562775,22.12453269958496,6282620,0.0,0.0
2021-01-27 00:00:00+05:30,22.121138823901752,22.121138823901752,21.15758121361961,21.232223510742188,6122900,0.0,0.0
2021-01-28 00:00:00+05:30,20.96758369796113,21.391685315210566,20.83187195699456,21.169456481933594,6885630,0.0,0.0
2021-01-29 00:00:00+05:30,21.344187570030876,21.496864421312598,20.231345266031653,20.395896911621094,12508370,0.0,0.0
2021-02-01 00:00:00+05:30,20.492590350777153,21.71061022871855,20.27036022663275,21.5833797454834,11979800,0.0,0.0
2021-02-02 00:00:00+05:30,21.73435968108751,21.97864263609809,21.18302885189945,21.77168083190918,8502780,0.0,0.0
2021-02-03 00:00:00+05:30,21.79034092429491,22.52827878548897,21.622397043575674,22.153371810913086,7832190,0.0,0.0
2021-02-04 00:00:00+05:30,22.155068003952,22.511311784949353,21.673287926722722,22.260244369506836,4984790,0.0,0.0
2021-02-05 00:00:00+05:30,22.290779584786453,23.410408870519994,22.104176429504733,23.24585723876953,17784040,0.0,0.0
2021-02-08 00:00:00+05:30,23.576657413764085,23.90067168477377,23.162733803041277,23.84808349609375,12094480,0.0,0.0
2021-02-09 00:00:00+05:30,23.970224997266364,24.30271923050239,23.468087521028476,23.734424591064453,9808810,0.0,0.0
2021-02-10 00:00:00+05:30,24.1907573706202,24.577537839866768,23.084699624058707,23.41889190673828,24505470,0.0,0.0
2021-02-11 00:00:00+05:30,23.418890659084884,23.90575846318281,23.172912250999232,23.56308364868164,6263050,0.0,0.0
2021-02-12 00:00:00+05:30,23.554603164767272,23.6767446288387,23.013449125883433,23.086393356323242,4588550,0.0,0.0
2021-02-15 00:00:00+05:30,23.340855974354163,23.340855974354163,22.716579636551586,22.794612884521484,4228060,0.0,0.0
2021-02-16 00:00:00+05:30,22.816666052361718,24.044865216337843,22.73184573246446,23.702190399169922,13231240,0.0,0.0
2021-02-17 00:00:00+05:30,23.714063599322262,23.85825917673618,23.32558767802925,23.637725830078125,5178520,0.0,0.0
2021-02-18 00:00:00+05:30,23.851477949339916,24.122901453575363,23.549517780127733,23.676748275756836,4883020,0.0,0.0
2021-02-19 00:00:00+05:30,23.598710214743136,23.60040568932818,22.256852092389092,22.7539005279541,9900720,0.0,0.0
2021-02-22 00:00:00+05:30,22.804789318583406,23.651297019023698,22.765772697319786,23.193267822265625,9494280,0.0,0.0
2021-02-23 00:00:00+05:30,23.38326704491137,24.991462302974277,23.149164703391815,24.75057029724121,16259590,0.0,0.0
2021-02-24 00:00:00+05:30,24.83538850342119,25.27645520003413,22.275511883264333,24.755657196044922,48790080,0.0,0.0
2021-02-25 00:00:00+05:30,24.872711015230497,25.542793646549615,24.821820891570045,25.20520782470703,13517790,0.0,0.0
2021-02-26 00:00:00+05:30,24.563967330904887,25.166192173102036,24.143259231815424,24.251829147338867,10342070,0.0,0.0
2021-03-01 00:00:00+05:30,24.6284276366029,25.044049288302627,24.15004236299064,24.77431869506836,7645150,0.0,0.0
2021-03-02 00:00:00+05:30,24.899854552413142,25.09833380350738,24.543608149827026,24.943960189819336,5777840,0.0,0.0
2021-03-03 00:00:00+05:30,25.07628064566355,26.531795058879975,25.07628064566355,26.35197639465332,14620240,0.0,0.0
2021-03-04 00:00:00+05:30,25.547883239300123,26.024573057495264,25.24083148467836,25.720914840698242,8561330,0.0,0.0
2021-03-05 00:00:00+05:30,25.44609860989584,25.654755893713908,24.669144088385703,24.879499435424805,8805870,0.0,0.0
2021-03-08 00:00:00+05:30,25.27306125976597,25.480023043039267,24.937173524826804,25.016904830932617,5443300,0.0,0.0
2021-03-09 00:00:00+05:30,25.208601260766237,25.47663120599964,23.8175458800789,23.973617553710938,9186480,0.0,0.0
2021-03-10 00:00:00+05:30,24.306112189642594,24.757356941086805,23.8514764889172,24.570751190185547,7775100,0.0,0.0
2021-03-12 00:00:00+05:30,25.072888361947,25.279850160164397,24.2348631443308,24.42316436767578,6024720,0.0,0.0
2021-03-15 00:00:00+05:30,24.54699964581079,25.06609958064942,24.26200461825652,24.97279930114746,7756700,0.0,0.0
2021-03-16 00:00:00+05:30,25.106818427045475,25.125479003741155,24.411290664945845,24.565664291381836,5384750,0.0,0.0
2021-03-17 00:00:00+05:30,24.59789008906592,24.630122221275336,23.763258542871974,23.898971557617188,5080330,0.0,0.0
2021-03-18 00:00:00+05:30,24.292541269181047,24.53512875176571,23.686925477084035,23.91763687133789,6515000,0.0,0.0
2021-03-19 00:00:00+05:30,23.86844037473707,24.994854255033136,23.111844479738373,24.869321823120117,9950020,0.0,0.0
2021-03-22 00:00:00+05:30,24.835390931289375,25.293422771975706,24.591110561703903,25.22556495666504,8464950,0.0,0.0
2021-03-23 00:00:00+05:30,25.29342123103273,25.430829739462947,24.886282129505663,25.139047622680664,6656840,0.0,0.0
