Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-28 00:00:00+05:30,764.570124148932,766.5536794539228,754.8590667542328,761.8427734375,267007,0.0,0.0
2020-12-29 00:00:00+05:30,764.4876529008914,781.017115666316,764.3223481844537,773.578857421875,246666,0.0,0.0
2020-12-30 00:00:00+05:30,775.8928089596877,785.1493162505811,769.6116346072457,777.7110595703125,297692,0.0,0.0
2020-12-31 00:00:00+05:30,778.9507821591134,784.7360930080405,772.876225945303,781.8021240234375,141007,0.0,0.0
2021-01-01 00:00:00+05:30,779.3639993670429,789.2816748626998,779.3639993670429,785.4799194335938,99497,0.0,0.0
2021-01-04 00:00:00+05:30,790.6039697290661,813.2906613178855,787.0914598429035,809.571533203125,143172,0.0,0.0
2021-01-05 00:00:00+05:30,807.4640330060885,822.6297907258268,801.6787226365464,819.2412719726562,272293,0.0,0.0
2021-01-06 00:00:00+05:30,823.1669924371963,824.8199382051425,799.1992788019768,808.0838623046875,287364,0.0,0.0
2021-01-07 00:00:00+05:30,814.902362106438,815.9354533362889,793.0421415940101,796.9265747070312,182916,0.0,0.0
2021-01-08 00:00:00+05:30,801.6787138138309,828.9523195415179,801.6787138138309,821.885986328125,402987,0.0,0.0
2021-01-11 00:00:00+05:30,838.8701132249678,874.9043166302695,833.3327339158832,871.9703979492188,398175,0.0,0.0
2021-01-12 00:00:00+05:30,870.2760836377378,880.2763869283758,858.6228343192977,877.3424682617188,197198,0.0,0.0
2021-01-13 00:00:00+05:30,880.1111518335478,887.2601637369306,860.1931719426462,872.34228515625,231257,0.0,0.0
2021-01-14 00:00:00+05:30,871.9289811490893,871.9289811490893,831.9690333280184,849.4075927734375,771479,0.0,0.0
2021-01-15 00:00:00+05:30,864.4907537354267,869.4495917109646,813.4147326761688,817.71240234375,904980,0.0,0.0
2021-01-18 00:00:00+05:30,824.8199290873472,830.3986209924971,807.4639987157698,810.7285766601562,394140,0.0,0.0
2021-01-19 00:00:00+05:30,818.2082271404994,823.8282331573297,809.9434975734237,812.9601440429688,219935,0.0,0.0
2021-01-20 00:00:00+05:30,819.0347292094583,834.3657930125389,816.7206149372041,825.5225219726562,251358,0.0,0.0
2021-01-21 00:00:00+05:30,840.5833091940071,846.7652992379578,816.1872876615715,824.0288696289062,262468,4.0,0.0
2021-01-22 00:00:00+05:30,821.4979121573148,832.617197085607,814.4031675907548,817.7223510742188,162454,0.0,0.0
2021-01-25 00:00:00+05:30,829.7959595440657,829.7959595440657,780.6305489410798,786.6880493164062,413922,0.0,0.0
2021-01-27 00:00:00+05:30,789.5508963778185,799.3839587487404,782.290181355952,792.9115600585938,320251,0.0,0.0
2021-01-28 00:00:00+05:30,782.1241803003472,789.965762335226,772.540046989596,775.7347412109375,668281,0.0,0.0
2021-01-29 00:00:00+05:30,782.4975047264805,787.8082185485298,754.6578634416428,759.2217407226562,328814,0.0,0.0
2021-02-01 00:00:00+05:30,760.0930912219546,774.6560000346896,743.5801315360625,771.3782958984375,381115,0.0,0.0
