Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-28 00:00:00+05:30,569.9160959023288,571.345651326833,557.3359965329403,559.9568481445312,335442,0.0,0.0
2020-12-29 00:00:00+05:30,559.5278403304524,567.8669117092329,555.9063123939882,562.7681884765625,359682,0.0,0.0
2020-12-30 00:00:00+05:30,566.1038496351161,566.1038496351161,554.3815088269266,556.6687622070312,4963257,0.0,0.0
2020-12-31 00:00:00+05:30,559.242029025031,566.8663240578705,554.8104424384459,564.5313720703125,3112952,0.0,0.0
2021-01-01 00:00:00+05:30,565.5797119399601,571.6314724738658,558.2889570061989,568.105224609375,591719,0.0,0.0
2021-01-04 00:00:00+05:30,570.8690542616428,580.971221269891,567.1045471949485,575.8724975585938,455222,0.0,0.0
2021-01-05 00:00:00+05:30,581.3524981253814,581.3524981253814,571.8221293036538,574.82421875,335813,0.0,0.0
2021-01-06 00:00:00+05:30,576.9685685727213,581.9243139696405,568.2482575788514,576.8732299804688,272153,0.0,0.0
2021-01-07 00:00:00+05:30,577.5402413677798,579.4463147716339,569.9159477523635,573.5374755859375,271396,0.0,0.0
2021-01-08 00:00:00+05:30,578.3026925668006,593.2653812868201,575.8248202658727,591.5499267578125,453300,0.0,0.0
2021-01-11 00:00:00+05:30,592.5982393865102,598.4594386652257,585.4028235593348,591.6452026367188,375526,0.0,0.0
2021-01-12 00:00:00+05:30,594.4567121605054,594.4567121605054,578.8745835340991,581.1141967773438,249244,0.0,0.0
2021-01-13 00:00:00+05:30,583.6398127980818,585.545886571859,569.1060002730306,573.823486328125,326661,0.0,0.0
2021-01-14 00:00:00+05:30,572.1555966523333,582.924958595167,568.4864283870743,578.5409545898438,546563,0.0,0.0
2021-01-15 00:00:00+05:30,582.1148547922255,587.5471760831921,569.9636358221352,575.6342163085938,496723,0.0,0.0
2021-01-18 00:00:00+05:30,575.6341245927578,578.4932344831192,551.4269709202023,554.0955200195312,246942,0.0,0.0
2021-01-19 00:00:00+05:30,562.3869091900015,574.4428461934535,557.5264454967571,568.2481079101562,202341,0.0,0.0
2021-01-20 00:00:00+05:30,575.3483048928584,575.3483048928584,565.1507999050051,566.53271484375,168407,0.0,0.0
2021-01-21 00:00:00+05:30,569.2965742409937,570.4402301653789,553.6191636252252,555.4775390625,149399,0.0,0.0
2021-01-22 00:00:00+05:30,555.6204158754456,559.3849226081794,543.8504354790302,548.0437622070312,188429,0.0,0.0
2021-01-25 00:00:00+05:30,548.0437999496626,566.1038589349571,540.4671457594599,559.0037231445312,251119,0.0,0.0
2021-01-27 00:00:00+05:30,557.5265775547654,562.2917619783103,537.5128029758763,543.0404052734375,263686,0.0,0.0
2021-01-28 00:00:00+05:30,530.8414262587419,547.3289490491877,524.8373068594022,537.8939208984375,626378,0.0,0.0
