Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-28 00:00:00+05:30,69.23161149237296,70.07859509721642,68.71605918634584,69.08431243896484,1605999,0.0,0.0
2020-12-29 00:00:00+05:30,69.45258225656268,69.74718043364287,67.75861464285138,68.60559844970703,1682707,0.0,0.0
2020-12-30 00:00:00+05:30,68.86336400745382,69.56304299839256,68.31098408226033,68.67923736572266,1576002,0.0,0.0
2020-12-31 00:00:00+05:30,68.31098456848487,70.37320521819203,68.23733503508802,68.64241027832031,2766131,0.0,0.0
2021-01-01 00:00:00+05:30,69.12114067404868,69.48939396013216,68.4951112115266,68.64241027832031,1084781,0.0,0.0
2021-01-04 00:00:00+05:30,69.23162732354221,71.66210159424273,69.15797777999674,71.4043197631836,4447785,0.0,0.0
2021-01-05 00:00:00+05:30,70.70463917020469,70.92559341525153,69.48940206064681,69.93130493164062,1979400,0.0,0.0
2021-01-06 00:00:00+05:30,72.39860826789743,73.17193690377488,70.8887673392653,71.4043197631836,5268875,0.0,0.0
2021-01-07 00:00:00+05:30,72.03033912008188,72.98779421420723,71.47795923609075,72.10398864746094,2404223,0.0,0.0
2021-01-08 00:00:00+05:30,72.76685836938941,74.6081249716604,72.58273170916232,74.12939453125,3307679,0.0,0.0
2021-01-11 00:00:00+05:30,74.5344667680917,75.7497037997768,72.17764786108387,75.52875518798828,3425704,0.0,0.0
2021-01-12 00:00:00+05:30,74.97638824943762,76.92812661176788,74.23988151071663,76.19161987304688,2380773,0.0,0.0
2021-01-13 00:00:00+05:30,76.96494684734118,79.43224306264649,76.67034305616295,77.48049926757812,3534132,0.0,0.0
2021-01-14 00:00:00+05:30,78.80621962774367,79.17447299049013,76.74399854872331,77.33320617675781,893261,0.0,0.0
2021-01-15 00:00:00+05:30,77.40685091568241,78.14335759541127,74.16622040105545,74.64495086669922,1396410,0.0,0.0
2021-01-18 00:00:00+05:30,74.75543418830419,74.97638845817583,70.81512424899694,71.22019958496094,1771260,0.0,0.0
2021-01-19 00:00:00+05:30,71.8830512842106,72.91416176634252,71.80940173957976,72.25130462646484,1550525,0.0,0.0
2021-01-20 00:00:00+05:30,73.24558328119292,73.50336510110914,72.10400135783436,72.80368041992188,1393729,0.0,0.0
2021-01-21 00:00:00+05:30,72.91416175586372,73.79796752950689,69.23162833385041,69.89448547363281,2157407,0.0,0.0
2021-01-22 00:00:00+05:30,69.82082970477751,70.29955451168287,68.12686223402147,68.34781646728516,2527371,0.0,0.0
2021-01-25 00:00:00+05:30,68.71606270753915,69.08431597902843,66.24876129328179,67.24304962158203,2822383,0.0,0.0
2021-01-27 00:00:00+05:30,67.64812901926639,67.64812901926639,65.40178729615427,66.02781677246094,5334652,0.0,0.0
2021-01-28 00:00:00+05:30,65.91733424572035,67.2798701984881,65.32812677577269,66.80113983154297,1148657,0.0,0.0
2021-01-29 00:00:00+05:30,66.801147193123,68.42146510449095,64.73893205924493,65.10718536376953,1961043,0.0,0.0
2021-02-01 00:00:00+05:30,65.36495841287092,67.13257531348953,65.1440041931314,66.91162109375,1753501,0.0,0.0
2021-02-02 00:00:00+05:30,68.34782872022627,69.15798502226656,67.16941342369434,68.42147827148438,2023611,0.0,0.0
2021-02-03 00:00:00+05:30,69.45258643714743,70.11543799457716,68.4951254467039,68.71607971191406,1984376,0.0,0.0
2021-02-04 00:00:00+05:30,69.1579737320281,72.61955264795138,69.1579737320281,71.95669555664062,2681211,0.0,0.0
2021-02-05 00:00:00+05:30,72.61955517435254,73.57701607501099,71.29384656470991,71.91987609863281,3131549,0.0,0.0
2021-02-08 00:00:00+05:30,73.39288842732861,74.09256749367097,72.9509855633703,73.4297103881836,1331522,0.0,0.0
