,Date,Open,Close,Return,Next Return,bin
0,2020-12-28 00:00:00+05:30,82.76820339221435,82.5627212524414,-0.0024826217236976,0.0183684159069283,"(-0.05,0.0)"
1,2020-12-29 00:00:00+05:30,82.60382613169996,81.16545104980469,-0.017412935323383,0.0236966832260826,"(-0.05,0.0)"
2,2020-12-30 00:00:00+05:30,81.16545198442047,81.41203308105469,0.0030380055874209,0.015897467197516,"(0.0,0.05)"
3,2020-12-31 00:00:00+05:30,80.54902842391158,81.61753845214844,0.0132653372628348,-0.0133663215259513,"(0.0,0.05)"
4,2021-01-01 00:00:00+05:30,82.11066284751392,81.37092590332031,-0.0090090241454676,0.045312484105428,"(-0.05,0.0)"
5,2021-01-04 00:00:00+05:30,81.7407982920693,81.329833984375,-0.0050276522407559,-0.0079365379716014,"(-0.05,0.0)"
6,2021-01-05 00:00:00+05:30,81.12437405920419,80.2613525390625,-0.0106382518219722,-0.0015006893553188,"(-0.05,0.0)"
7,2021-01-06 00:00:00+05:30,80.67230132757268,80.42572021484375,-0.0030565771481797,-0.0066359766894921,"(-0.05,0.0)"
8,2021-01-07 00:00:00+05:30,80.87778331023705,79.76818084716797,-0.0137194964754756,-0.0214285558583784,"(-0.05,0.0)"
9,2021-01-08 00:00:00+05:30,79.93256758032251,82.316162109375,0.0298200671041533,-0.0240778535948871,"(0.0,0.05)"
10,2021-01-11 00:00:00+05:30,82.64491765558805,81.37092590332031,-0.0154152461930802,0.0283167763067088,"(-0.05,0.0)"
11,2021-01-12 00:00:00+05:30,81.16546050568769,82.39835357666016,0.0151898734177214,0.0137754946338886,"(0.0,0.05)"
12,2021-01-13 00:00:00+05:30,82.3572573108894,84.24769592285156,0.022954122972138,0.0340000152587891,"(0.0,0.05)"
13,2021-01-14 00:00:00+05:30,84.82304338641977,83.96002197265625,-0.0101743745485756,0.0067568010419574,"(-0.05,0.0)"
14,2021-01-15 00:00:00+05:30,84.32989289994359,82.60384368896484,-0.0204678216895956,-0.0229885200268315,"(-0.05,0.0)"
15,2021-01-18 00:00:00+05:30,82.2750595775421,80.13804626464844,-0.0259740111264164,0.0171905692292588,"(-0.05,0.0)"
16,2021-01-19 00:00:00+05:30,80.5490135189194,81.90519714355469,0.0168367502640706,-0.008165211206342,"(0.0,0.05)"
17,2021-01-20 00:00:00+05:30,81.90518027793934,80.79557800292969,-0.0135474004360199,0.0429951395965428,"(-0.05,0.0)"
18,2021-01-21 00:00:00+05:30,80.83668293723127,79.0284423828125,-0.0223690593022335,-0.0023266636305296,"(-0.05,0.0)"
19,2021-01-22 00:00:00+05:30,79.02846256093086,77.343505859375,-0.0213208842353065,-0.0068681320600719,"(-0.05,0.0)"
20,2021-01-25 00:00:00+05:30,78.20652542247176,76.56266784667969,-0.0210194426476812,0.0425925784640845,"(-0.05,0.0)"
21,2021-01-27 00:00:00+05:30,76.64485758770418,75.04209899902344,-0.0209114954235085,-0.0135786511698502,"(-0.05,0.0)"
22,2021-01-28 00:00:00+05:30,74.79551755144297,75.20648193359375,0.0054945054945054,-0.0098301917705219,"(0.0,0.05)"
23,2021-01-29 00:00:00+05:30,76.1105832679269,73.23383331298828,-0.0377969768647257,-0.0149456657887104,"(-0.05,0.0)"
24,2021-02-01 00:00:00+05:30,73.56262497279955,75.61744689941406,0.0279329608938546,-0.0036051726677466,"(0.0,0.05)"
25,2021-02-02 00:00:00+05:30,76.06950530493559,77.46678161621094,0.0183684159069283,-0.0139639914572773,"(0.0,0.05)"
