,Date,Open,Close,Return,Next Return,bin
0,2020-12-28 00:00:00+05:30,473.0014363798065,489.8176879882813,0.0355522210189904,0.0074360677418727,"(0.0,0.05)"
1,2020-12-29 00:00:00+05:30,495.0073049307831,487.9215087890625,-0.0143145284345074,0.0049796996077869,"(-0.05,0.0)"
2,2020-12-30 00:00:00+05:30,487.9714434064247,484.9774475097656,-0.0061355965335976,-0.0107754402890544,"(-0.05,0.0)"
3,2020-12-31 00:00:00+05:30,481.0353165469239,478.0413208007813,-0.0062240663900413,0.040160642570281,"(-0.05,0.0)"
4,2021-01-01 00:00:00+05:30,477.44249035536257,489.8675842285156,0.0260242733400309,-0.0075663486244496,"(0.0,0.05)"
5,2021-01-04 00:00:00+05:30,489.8676260892562,493.5103149414063,0.0074360677418727,0.0010617524960786,"(0.0,0.05)"
6,2021-01-05 00:00:00+05:30,491.0153099547727,493.4604187011719,0.0049796996077869,0.013499180724684,"(0.0,0.05)"
7,2021-01-06 00:00:00+05:30,495.5062906350893,490.1669921875,-0.0107754402890544,0.020237576083729,"(-0.05,0.0)"
8,2021-01-07 00:00:00+05:30,497.0033442081172,516.9633178710938,0.040160642570281,-0.0089403028680497,"(0.0,0.05)"
9,2021-01-08 00:00:00+05:30,521.0051559615471,517.0630493164062,-0.0075663486244496,-0.0110715408965308,"(-0.05,0.0)"
10,2021-01-11 00:00:00+05:30,516.9632589655062,517.5121459960938,0.0010617524960786,-0.0500936329588014,"(0.0,0.05)"
11,2021-01-12 00:00:00+05:30,517.512118298037,524.4981079101562,0.013499180724684,0.0393137015548406,"(0.0,0.05)"
12,2021-01-13 00:00:00+05:30,525.196790481972,535.8255004882812,0.020237576083729,0.0333930999238974,"(0.0,0.05)"
13,2021-01-14 00:00:00+05:30,535.8255378072764,531.0350952148438,-0.0089403028680497,-0.0293212890625,"(-0.05,0.0)"
14,2021-01-15 00:00:00+05:30,531.8334057313838,525.9451904296875,-0.0110715408965308,-0.0158759798513313,"(-0.05,0.0)"
15,2021-01-18 00:00:00+05:30,532.931233322873,506.2347717285156,-0.0500936329588014,-0.0299056143130895,"(-0.1,-0.05)"
16,2021-01-19 00:00:00+05:30,508.97927637325074,528.9891357421875,0.0393137015548406,-0.0028215842345686,"(0.0,0.05)"
17,2021-01-20 00:00:00+05:30,528.9891596903939,546.6537475585938,0.0333930999238974,0.0135616828761466,"(0.0,0.05)"
18,2021-01-21 00:00:00+05:30,551.3942126311024,535.2266235351562,-0.0293212890625,-0.0192456715803312,"(-0.05,0.0)"
19,2021-01-22 00:00:00+05:30,534.32844663718,525.845458984375,-0.0158759798513313,0.0465025057131018,"(-0.05,0.0)"
20,2021-01-25 00:00:00+05:30,528.9392241110164,513.1209716796875,-0.0299056143130895,0.0370437777860313,"(-0.05,0.0)"
21,2021-01-27 00:00:00+05:30,512.8714875450231,511.4243774414063,-0.0028215842345686,-0.0036078629864966,"(-0.05,0.0)"
22,2021-01-28 00:00:00+05:30,504.0891182756912,510.9254150390625,0.0135616828761466,0.0392812882040881,"(0.0,0.05)"
23,2021-01-29 00:00:00+05:30,515.9652851932595,506.0351867675781,-0.0192456715803312,0.0074430570873567,"(-0.05,0.0)"
24,2021-02-01 00:00:00+05:30,512.9214279372865,536.7735595703125,0.0465025057131018,0.0372936890857054,"(0.0,0.05)"
25,2021-02-02 00:00:00+05:30,542.8613722582274,562.9710083007812,0.0370437777860313,-0.0051346866850788,"(0.0,0.05)"
26,2021-02-03 00:00:00+05:30,567.0627915950967,565.0169067382812,-0.0036078629864966,0.0271421995829345,"(-0.05,0.0)"
27,2021-02-04 00:00:00+05:30,566.5637970347084,588.8191528320312,0.0392812882040881,0.0150231124807395,"(0.0,0.05)"
28,2021-02-05 00:00:00+05:30,589.966935679801,594.3580932617188,0.0074430570873567,0.0914333392273622,"(0.0,0.05)"
29,2021-02-08 00:00:00+05:30,604.7871741109947,627.3419189453125,0.0372936890857054,0.0551867557594225,"(0.0,0.05)"
30,2021-02-09 00:00:00+05:30,631.6832538937367,628.4397583007812,-0.0051346866850788,0.0273828982315071,"(-0.05,0.0)"
31,2021-02-10 00:00:00+05:30,632.4317025459843,649.5972900390625,0.0271421995829345,0.0001911139032644,"(0.0,0.05)"
32,2021-02-11 00:00:00+05:30,647.7010932126127,657.4315795898438,0.0150231124807395,0.0283259070655634,"(0.0,0.05)"
33,2021-02-12 00:00:00+05:30,657.6312032261156,717.7606201171875,0.0914333392273622,-0.0353681424734847,"(0.05,0.1)"
34,2021-02-15 00:00:00+05:30,721.5529997790286,761.3731689453125,0.0551867557594225,0.0216206560435874,"(0.05,0.1)"
35,2021-02-16 00:00:00+05:30,758.0797150763202,778.838134765625,0.0273828982315071,-0.0161329748595289,"(0.0,0.05)"
36,2021-02-17 00:00:00+05:30,783.4289501518124,783.5786743164062,0.0001911139032644,-0.0048267628886911,"(0.0,0.05)"
37,2021-02-18 00:00:00+05:30,783.9278931684148,806.1333618164062,0.0283259070655634,0.0347852461177146,"(0.0,0.05)"
38,2021-02-19 00:00:00+05:30,808.4287435883622,779.8361206054688,-0.0353681424734847,-0.0021556740035553,"(-0.05,0.0)"
39,2021-02-22 00:00:00+05:30,787.0216727704317,804.03759765625,0.0216206560435874,0.0119959325844797,"(0.0,0.05)"
40,2021-02-23 00:00:00+05:30,810.374843401167,797.3010864257812,-0.0161329748595289,0.0169580277307327,"(-0.05,0.0)"
41,2021-02-24 00:00:00+05:30,806.3828805831685,802.4906616210938,-0.0048267628886911,0.0427947235196488,"(-0.05,0.0)"
42,2021-02-25 00:00:00+05:30,813.368872945116,841.662109375,0.0347852461177146,0.0041541271308758,"(0.0,0.05)"
43,2021-02-26 00:00:00+05:30,833.3288560545343,831.532470703125,-0.0021556740035553,-0.0069854009264261,"(-0.05,0.0)"
44,2021-03-01 00:00:00+05:30,840.2649043812816,850.3446655273438,0.0119959325844797,-0.0102829294962255,"(0.0,0.05)"
45,2021-03-02 00:00:00+05:30,856.2827827275017,870.8036499023438,0.0169580277307327,-0.0247306166024043,"(0.0,0.05)"
46,2021-03-03 00:00:00+05:30,879.1869020087813,916.8114624023438,0.0427947235196488,-0.0155872801394414,"(0.0,0.05)"
47,2021-03-04 00:00:00+05:30,912.9192263601976,916.7116088867188,0.0041541271308758,-0.0134763476347633,"(0.0,0.05)"
48,2021-03-05 00:00:00+05:30,914.3663414653272,907.9791259765624,-0.0069854009264261,-0.0044469149527515,"(-0.05,0.0)"
49,2021-03-08 00:00:00+05:30,917.1607132084428,907.7296142578124,-0.0102829294962255,-0.0064444308810763,"(-0.05,0.0)"
50,2021-03-09 00:00:00+05:30,926.142665608063,903.2385864257812,-0.0247306166024043,-0.0307290106179331,"(-0.05,0.0)"
51,2021-03-10 00:00:00+05:30,909.1766571695108,895.0050659179688,-0.0155872801394414,-0.0094919137265268,"(-0.05,0.0)"
52,2021-03-12 00:00:00+05:30,907.1807443083312,894.9552612304688,-0.0134763476347633,0.096130142535214,"(-0.05,0.0)"
53,2021-03-15 00:00:00+05:30,897.6996968416846,893.7077026367188,-0.0044469149527515,0.1024700020827194,"(-0.05,0.0)"
54,2021-03-16 00:00:00+05:30,898.198780348045,892.410400390625,-0.0064444308810763,0.0583617096754519,"(-0.05,0.0)"
55,2021-03-17 00:00:00+05:30,897.9991039816142,870.4044799804688,-0.0307290106179331,-0.0358183485333085,"(-0.05,0.0)"
56,2021-03-18 00:00:00+05:30,877.9393425631392,869.6060180664062,-0.0094919137265268,-0.0534715643269345,"(-0.05,0.0)"
57,2021-03-19 00:00:00+05:30,809.7760472393138,887.6199340820312,0.096130142535214,-0.0121242240340055,"(0.05,0.1)"
58,2021-03-22 00:00:00+05:30,897.001104078868,988.9168090820312,0.1024700020827194,0.024751935686384,"(0.1,0.15)"
59,2021-03-23 00:00:00+05:30,997.7990879475848,1056.0323486328125,0.0583617096754519,-0.0068882701484224,"(0.05,0.1)"
60,2021-03-24 00:00:00+05:30,1061.5709598434491,1023.5472412109376,-0.0358183485333085,0.0606322306782806,"(-0.05,0.0)"
61,2021-03-25 00:00:00+05:30,1034.9244801316277,979.58544921875,-0.0534715643269345,0.0073012083335584,"(-0.1,-0.05)"
62,2021-03-26 00:00:00+05:30,996.0026390167118,983.9268798828124,-0.0121242240340055,0.0620937888015434,"(-0.05,0.0)"
63,2021-03-30 00:00:00+05:30,1005.9825529081676,1030.882568359375,0.024751935686384,-0.0571312803889789,"(0.0,0.05)"
64,2021-03-31 00:00:00+05:30,1035.9225798170053,1028.786865234375,-0.0068882701484224,-0.0021888831142703,"(-0.05,0.0)"
65,2021-04-01 00:00:00+05:30,1041.910389172001,1105.083740234375,0.0606322306782806,0.0330337012577196,"(0.05,0.1)"
66,2021-04-05 00:00:00+05:30,1127.6883871500827,1135.921875,0.0073012083335584,-0.0910510842549654,"(0.0,0.05)"
67,2021-04-06 00:00:00+05:30,1151.5905477131932,1223.09716796875,0.0620937888015434,0.0286976517078488,"(0.05,0.1)"
68,2021-04-07 00:00:00+05:30,1231.5302889651375,1161.17138671875,-0.0571312803889789,0.0279344414666742,"(-0.1,-0.05)"
69,2021-04-08 00:00:00+05:30,1162.6683582227477,1160.1234130859375,-0.0021888831142703,0.0274409147029197,"(-0.05,0.0)"
70,2021-04-09 00:00:00+05:30,1160.1233645562725,1198.446533203125,0.0330337012577196,0.0715767848609789,"(0.0,0.05)"
71,2021-04-12 00:00:00+05:30,1181.5803916108907,1073.9962158203125,-0.0910510842549654,-0.0100953417799504,"(-0.1,-0.05)"
72,2021-04-13 00:00:00+05:30,1072.8484865477596,1103.63671875,0.0286976517078488,0.0164178675784679,"(0.0,0.05)"
73,2021-04-15 00:00:00+05:30,1096.8004566858378,1127.43896484375,0.0279344414666742,-0.0077120822622107,"(0.0,0.05)"
74,2021-04-16 00:00:00+05:30,1127.4389958082795,1158.376953125,0.0274409147029197,0.0080326250738295,"(0.0,0.05)"
75,2021-04-19 00:00:00+05:30,1058.2778733151497,1134.0260009765625,0.0715767848609789,0.0039191103363357,"(0.05,0.1)"
76,2021-04-20 00:00:00+05:30,1151.690429210705,1140.063720703125,-0.0100953417799504,-0.0218287961027763,"(-0.05,0.0)"
77,2021-04-22 00:00:00+05:30,1136.7204094147985,1155.3829345703125,0.0164178675784679,-0.0135947029425563,"(0.0,0.05)"
78,2021-04-23 00:00:00+05:30,1164.6643604021615,1155.682373046875,-0.0077120822622107,-0.0132027257240203,"(-0.05,0.0)"
79,2021-04-26 00:00:00+05:30,1161.6704458336449,1171.001708984375,0.0080326250738295,0.087146654547184,"(0.0,0.05)"
80,2021-04-27 00:00:00+05:30,1184.1252736116098,1188.7659912109375,0.0039191103363357,-0.0177432286600194,"(0.0,0.05)"
81,2021-04-28 00:00:00+05:30,1209.2748211196292,1182.8778076171875,-0.0218287961027763,-0.0071652501284749,"(-0.05,0.0)"
82,2021-04-29 00:00:00+05:30,1196.6003115182484,1180.3328857421875,-0.0135947029425563,0.0104395987661891,"(-0.05,0.0)"
83,2021-04-30 00:00:00+05:30,1171.65025132681,1156.1812744140625,-0.0132027257240203,-0.0027266120031681,"(-0.05,0.0)"
84,2021-05-03 00:00:00+05:30,1152.6383389225743,1253.0869140625,0.087146654547184,0.0032311984621873,"(0.05,0.1)"
85,2021-05-04 00:00:00+05:30,1282.4281214536793,1259.6737060546875,-0.0177432286600194,0.0069551777434312,"(-0.05,0.0)"
86,2021-05-05 00:00:00+05:30,1274.4442115505467,1265.3125,-0.0071652501284749,-0.0164229014415622,"(-0.05,0.0)"
87,2021-05-06 00:00:00+05:30,1271.4502028436227,1284.7236328125,0.0104395987661891,-0.0586033573857059,"(0.0,0.05)"
88,2021-05-07 00:00:00+05:30,1299.3941399478908,1295.8511962890625,-0.0027266120031681,0.0440890292889676,"(-0.05,0.0)"
89,2021-05-10 00:00:00+05:30,1297.248396452869,1301.4400634765625,0.0032311984621873,0.0083080054414832,"(0.0,0.05)"
90,2021-05-11 00:00:00+05:30,1291.4101030374616,1300.39208984375,0.0069551777434312,-0.0405115080904835,"(0.0,0.05)"
91,2021-05-12 00:00:00+05:30,1303.48600162737,1282.0789794921875,-0.0164229014415622,-0.0024520698635057,"(-0.05,0.0)"
92,2021-05-14 00:00:00+05:30,1293.4060938602152,1217.608154296875,-0.0586033573857059,-0.0069486036041352,"(-0.1,-0.05)"
93,2021-05-17 00:00:00+05:30,1232.5282869523876,1286.8692626953125,0.0440890292889676,-0.0059645739165389,"(0.0,0.05)"
94,2021-05-18 00:00:00+05:30,1315.3621254371596,1326.2901611328125,0.0083080054414832,-0.0256683228848639,"(0.0,0.05)"
95,2021-05-19 00:00:00+05:30,1346.3000445615355,1291.7593994140625,-0.0405115080904835,0.0226095703053125,"(-0.05,0.0)"
96,2021-05-20 00:00:00+05:30,1302.388126754327,1299.194580078125,-0.0024520698635057,-0.0031226669782261,"(-0.05,0.0)"
97,2021-05-21 00:00:00+05:30,1321.3501172888805,1312.1685791015625,-0.0069486036041352,-0.008751902587519,"(-0.05,0.0)"
98,2021-05-24 00:00:00+05:30,1313.465978784507,1305.6317138671875,-0.0059645739165389,0.0059250764525991,"(-0.05,0.0)"
99,2021-05-25 00:00:00+05:30,1314.1646536298078,1280.4322509765625,-0.0256683228848639,0.068193806265416,"(-0.05,0.0)"
100,2021-05-26 00:00:00+05:30,1291.1107860056088,1320.30224609375,0.0226095703053125,0.0876138054684306,"(0.0,0.05)"
101,2021-05-27 00:00:00+05:30,1326.340082635757,1322.1983642578125,-0.0031226669782261,0.0143484124291449,"(-0.05,0.0)"
102,2021-05-28 00:00:00+05:30,1311.3701724823056,1299.8931884765625,-0.008751902587519,0.0631835367342693,"(-0.05,0.0)"
103,2021-05-31 00:00:00+05:30,1305.38220982567,1313.11669921875,0.0059250764525991,-0.0549914182461683,"(0.0,0.05)"
